Código de Modalidad;Código de Concepto;Año;Valor Trimestre I;Valor Trimestre II;Valor Trimestre III;Valor Trimestre IV;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;33;CAJAMAG;2020-02-28 17:58:02.407
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2020;18630515;27191112;30251696;35096152;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);APROPIACIÓN OBLIGATORIA ;2020;8780100;10308000;12016800;12984300;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);APROPIACIÓN VOLUNTARIA ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);RENDIMIENTOS FINANCIEROS ;2020;219503;3092;3605;3895;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;439005;515400;600840;649215;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ARRENDAMIENTO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2020;0;3455109;3455109;3455109;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2020;27191112;30251696;35096152;41340023;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2020;0;3280000;3120000;2640000;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ALIMENTACIÓN – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;65;CAFAMAZ;2020-02-28 18:24:35.213
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2020;2217590;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;APROPIACIÓN OBLIGATORIA ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;APROPIACIÓN VOLUNTARIA ;2020;144697166;160959256;143397903;155728085;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;RENDIMIENTOS FINANCIEROS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;7267410;7267410;7267410;7267410;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;GASTOS DE VACUNACIÓN (REGÍSTRESE LOS GASTOS POR CONCEPTOS QUE SE INCURRAN EN VACUNACIÓN. SOLO PARA PRIMERA INFANCIA) ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;ALIMENTACIÓN – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;ARRENDAMIENTO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2020;0;9801000;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2020;0;40548884;60823326;60823326;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2020;0;38995662;23650000;23650000;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2020;0;2926950;4390425;4390426;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;GASTOS DE VACUNACIÓN (REGÍSTRESE LOS GASTOS POR CONCEPTOS QUE SE INCURRAN EN VACUNACIÓN. SOLO PARA PRIMERA INFANCIA) ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2020;0;6326487;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;APROPIACIÓN OBLIGATORIA ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;APROPIACIÓN VOLUNTARIA ;2020;0;85946010;88863751;88863752;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;RENDIMIENTOS FINANCIEROS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - PREESCOLARES;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;ARRENDAMIENTO – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2020;10000000;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2020;1000000;1359800;2359800;2359800;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS OPERATIVOS ;2020;0;0;0;0;FONDOS_LEY_FONIÑEZ_ANUAL_2020_P1;32;COMFAMILIAR Huila;2020-02-28 18:32:42.240
